rank,group,ntaxa,parent,nH2O,ZC,nC
genus,Oscivirus,2,Picornaviridae,-0.815053,-0.16956,5.025532
genus,Ardenticatena,1,Ardenticatenaceae,-0.780264,-0.154786,4.977912
genus,Methyloferula,1,Beijerinckiaceae,-0.727898,-0.150981,4.838854
genus,Pseudohoeflea,1,Phyllobacteriaceae,-0.727773,-0.138315,4.82443
genus,Orthohepevirus,4,Hepeviridae,-0.787036,-0.12283,4.850522
genus,Acetatifactor,1,Lachnospiraceae,-0.774131,-0.153039,5.028958
genus,Limelightvirus,1,Autographiviridae,-0.755556,-0.094802,4.832528
genus,Schleiferia,1,Schleiferiaceae,-0.795866,-0.179613,5.113143
genus,Mageeibacillus,1,Oscillospiraceae,-0.732523,-0.175223,4.97847
genus,Plasticicumulans,2,Candidatus Competibacteraceae,-0.733651,-0.141516,4.827422
genus,Minicystis,1,,-0.721154,-0.114721,4.727198
genus,Seunavirus,4,Myoviridae,-0.804248,-0.135404,5.028129
genus,Chryseomicrobium,3,Planococcaceae,-0.739071,-0.181954,5.026639
genus,Alkalitalea,1,Marinilabiliaceae,-0.803346,-0.160156,5.086536
genus,Obolenskvirus,9,Myoviridae,-0.780964,-0.149693,5.037083
genus,Candidatus Nanosalinarum,1,,-0.752212,-0.117556,4.903919
genus,Halovenus,2,Halobacteriaceae,-0.754945,-0.080269,4.786121
genus,Salinivenus,1,Salinibacteraceae,-0.769186,-0.094919,4.838981
genus,Longimycelium,1,Pseudonocardiaceae,-0.725017,-0.115651,4.765677
genus,Ficleduovirus,2,Myoviridae,-0.757793,-0.173341,5.12928
genus,Tabrizicola,13,Rhodobacteraceae,-0.722048,-0.146276,4.79968
genus,Melghirimyces,4,Thermoactinomycetaceae,-0.750444,-0.161037,5.008544
genus,Kisquinquevirus,2,Myoviridae,-0.74176,-0.110913,4.846419
genus,Kisquattuordecimvirus,1,Myoviridae,-0.718778,-0.113466,4.785208
genus,Caldanaerobacter,1,Thermoanaerobacteraceae,-0.702968,-0.227752,5.121837
genus,Phaeocystidibacter,3,Schleiferiaceae,-0.801323,-0.145002,5.018119
genus,Eilatimonas,1,Kordiimonadaceae,-0.741036,-0.123496,4.812282
genus,Pelolinea,1,Anaerolineaceae,-0.747593,-0.170544,4.969444
genus,Aggregatilinea,1,Aggregatilineaceae,-0.761935,-0.143272,4.892745
genus,Kelmasvirus,1,Autographiviridae,-0.768259,-0.1153,4.876706
genus,Metalysinibacillus,1,Planococcaceae,-0.728939,-0.187214,5.031583
genus,Ageyesisatellite,1,Alphasatellitidae,-0.890847,-0.112935,5.162712
genus,Asinibacterium,1,Chitinophagaceae,-0.779413,-0.172227,5.047832
genus,Parhipatevirus,1,Inoviridae,-0.721077,-0.124711,4.708959
genus,Sandaracinus,2,Sandaracinaceae,-0.721876,-0.097367,4.725793
genus,Gibbsiella,1,Yersiniaceae,-0.748851,-0.157129,4.92271
genus,Libanvirus,3,Myoviridae,-0.808666,-0.106671,4.944714
genus,Saliterribacillus,1,Bacillaceae,-0.750995,-0.190786,5.095491
genus,Aquibacillus,4,Bacillaceae,-0.748294,-0.184747,5.071355
genus,Aliicoccus,1,Staphylococcaceae,-0.755088,-0.16961,5.06373
genus,Oryzopoxvirus,1,Poxviridae,-0.783553,-0.21369,5.286184
genus,Aureitalea,1,Flavobacteriaceae,-0.787921,-0.158167,5.049579
genus,Halioglobus,8,Halieaceae,-0.760181,-0.130061,4.87994
genus,Anaerosalibacter,4,Tissierellaceae,-0.697241,-0.213532,5.102288
genus,Dichotomicrobium,1,Hyphomicrobiaceae,-0.742937,-0.13146,4.849752
genus,Sinobacterium,1,Spongiibacteraceae,-0.744859,-0.145951,4.915213
genus,Brockia,1,Thermoanaerobacteraceae,-0.741909,-0.163858,4.958685
genus,Fletchervirus,6,Myoviridae,-0.786683,-0.180739,5.198132
genus,Oslovirus,8,Podoviridae,-0.757626,-0.103564,4.886482
genus,Phorcysia,1,Desulfurobacteriaceae,-0.710051,-0.224704,5.131242
genus,Desulfurispirillum,1,Chrysiogenaceae,-0.754423,-0.149504,4.961919
genus,Youngiibacter,3,Clostridiaceae,-0.709648,-0.183319,4.974902
genus,Thermohydrogenium,1,Syntrophomonadaceae,-0.750345,-0.207382,5.212341
genus,Casaltella,1,Clostridiales Family XIII. Incertae Sedis,-0.656444,-0.244568,5.215556
genus,Fenollaria,3,,-0.714277,-0.203351,5.105754
genus,Levyella,1,,-0.744174,-0.165661,4.997101
genus,Pifdecavirus,6,Autographiviridae,-0.764665,-0.107659,4.883385
genus,Waewaevirus,1,Autographiviridae,-0.761199,-0.097756,4.810278
genus,Tardiphaga,13,Bradyrhizobiaceae,-0.715105,-0.154708,4.82963
genus,Eiauvirus,2,Siphoviridae,-0.743899,-0.10398,4.814675
genus,Plectonema,1,Oscillatoriaceae,-0.742133,-0.169781,5.022208
genus,Brevidensovirus,1,Parvoviridae,-0.78275,-0.103835,5.031746
genus,Flavonifractor,14,Oscillospiraceae,-0.744055,-0.15008,4.91058
genus,Chryseolinea,5,Fulvivirgaceae,-0.780462,-0.17178,5.049257
genus,Seongnamvirus,5,Myoviridae,-0.766469,-0.127028,4.918506
genus,Entnonagintavirus,1,Myoviridae,-0.737413,-0.115743,4.841653
genus,Actinocrinis,1,Actinospicaceae,-0.726663,-0.110815,4.720192
genus,Acetobacteroides,1,Rikenellaceae,-0.754657,-0.180887,5.038693
genus,Mariniblastus,1,Pirellulaceae,-0.757734,-0.123839,4.892802
genus,Bremerella,3,Pirellulaceae,-0.765525,-0.130013,4.919704
genus,Roseimaritima,3,Pirellulaceae,-0.762163,-0.108572,4.850954
genus,Megrivirus,8,Picornaviridae,-0.841907,-0.12887,4.996605
genus,Emalynvirus,4,Siphoviridae,-0.785243,-0.110872,4.902383
genus,Tijeunavirus,1,Myoviridae,-0.782889,-0.133712,4.943899
genus,Thermotomaculum,1,Thermotomaculaceae,-0.742618,-0.226327,5.177983
genus,Oxynema,3,Microcoleaceae,-0.756387,-0.140736,4.959148
genus,Sinimarinibacterium,3,Sinobacteraceae,-0.746505,-0.130503,4.845688
genus,Rhodoligotrophos,2,Parvibaculaceae,-0.726087,-0.147459,4.839752
genus,Pseudoscardovia,3,Bifidobacteriaceae,-0.74078,-0.099693,4.758557
genus,Troedvirus,1,Autographiviridae,-0.7671,-0.10725,4.885459
genus,Rosenbergiella,1,Erwiniaceae,-0.744152,-0.157451,4.94908
genus,Dyoomikronpapillomavirus,1,Papillomaviridae,-0.817693,-0.098087,4.889688
genus,Humitalea,1,Acetobacteraceae,-0.708552,-0.145702,4.749773
genus,Polymorphum,1,Rhodobacteraceae,-0.718049,-0.14201,4.807473
genus,Naumannella,4,Propionibacteriaceae,-0.713296,-0.122736,4.746444
genus,Metallibacterium,1,Rhodanobacteraceae,-0.740555,-0.138114,4.8343
genus,Desulfobaculum,1,Desulfovibrionaceae,-0.744884,-0.139507,4.875403
genus,Haloarchaeobius,1,Halobacteriaceae,-0.759723,-0.076222,4.748443
genus,Mastigocoleus,1,Hapalosiphonaceae,-0.740914,-0.167975,5.024571
genus,Dyonupapillomavirus,2,Papillomaviridae,-0.826564,-0.100024,4.975207
genus,Sedimentitalea,4,Rhodobacteraceae,-0.733119,-0.138276,4.827486
genus,Thermosulfurimonas,3,Thermodesulfobacteriaceae,-0.741229,-0.200974,5.100923
genus,Barrientosiimonas,1,Dermacoccaceae,-0.709878,-0.113246,4.727439
genus,Quadrivirus,1,Quadriviridae,-0.769231,-0.086124,4.810056
genus,Dyoxipapillomavirus,3,Papillomaviridae,-0.809743,-0.109768,4.984434
genus,Occallatibacter,1,Acidobacteriaceae,-0.756671,-0.136942,4.87529
genus,Tunavirus,16,Drexlerviridae,-0.771972,-0.12474,4.955459
genus,Gaiella,1,Gaiellaceae,-0.703278,-0.132245,4.754515
genus,Bandavirus,6,Phenuiviridae,-0.762057,-0.144437,4.976245
genus,Divavirus,4,Betaflexiviridae,-0.813265,-0.150903,5.14853
genus,Fimbriimonas,1,Fimbriimonadaceae,-0.758002,-0.136291,4.882671
genus,Chivirus,29,Siphoviridae,-0.784338,-0.11361,4.922509
genus,Aminivibrio,1,Synergistaceae,-0.720429,-0.166402,4.882073
genus,Avihepatovirus,1,Picornaviridae,-0.798613,-0.143275,5.016809
genus,Defluviitoga,1,Petrotogaceae,-0.740491,-0.22062,5.174704
genus,Nitrosarchaeum,4,Nitrosopumilaceae,-0.698658,-0.198368,5.036913
genus,Fusibacter,5,Clostridiales Family XII. Incertae Sedis,-0.727675,-0.197765,5.062731
genus,Chitinispirillum,1,Chitinispirillaceae,-0.710939,-0.18192,5.058574
genus,Piscihepevirus,1,Hepeviridae,-0.767183,-0.133349,4.913368
genus,Enteractinococcus,3,Micrococcaceae,-0.735302,-0.131107,4.834171
genus,Aestuariibaculum,4,Flavobacteriaceae,-0.784759,-0.174556,5.096836
genus,Erskinevirus,2,Myoviridae,-0.795455,-0.133891,5.007457
genus,Extensimonas,3,Comamonadaceae,-0.734397,-0.143591,4.837987
genus,Betaguttavirus,1,Guttaviridae,-0.779098,-0.192038,5.121926
genus,Pedosphaera,1,Verrucomicrobia subdivision 3,-0.761362,-0.149804,4.919877
genus,Otariodibacter,1,Pasteurellaceae,-0.739572,-0.175958,5.019266
genus,Reyvirus,4,Siphoviridae,-0.792794,-0.102935,4.888116
genus,Marvinvirus,2,Siphoviridae,-0.81068,-0.095804,4.898058
genus,Papyrusvirus,2,Siphoviridae,-0.785185,-0.104007,4.899598
genus,Dielma,1,Erysipelotrichaceae,-0.74929,-0.181618,5.043545
genus,Socyvirus,1,Nyamiviridae,-0.749591,-0.151402,4.951754
genus,Deferrisoma,1,,-0.740167,-0.130502,4.854291
genus,Methylacidimicrobium,6,,-0.755198,-0.150887,4.937809
genus,Sinaivirus,7,Sinhaliviridae,-0.844068,-0.119878,4.994592
genus,Ochrovirga,1,Flavobacteriaceae,-0.777955,-0.182414,5.114349
genus,Oceaniovalibus,3,Rhodobacteraceae,-0.72891,-0.137368,4.802528
genus,Lindendrivevirus,1,Drexlerviridae,-0.760211,-0.120606,4.909235
genus,Marininema,3,Thermoactinomycetaceae,-0.746437,-0.166578,5.010275
genus,Compostimonas,1,Microbacteriaceae,-0.708909,-0.131463,4.737136
genus,Halopenitus,3,Halorubraceae,-0.747753,-0.080279,4.748564
genus,Roymovirus,1,Potyviridae,-0.824523,-0.130923,5.086255
genus,Candidatus Moranella,1,Enterobacteriaceae,-0.720286,-0.168121,4.976
genus,Anditalea,1,Cytophagaceae,-0.794756,-0.172017,5.096039
genus,Elunavirus,1,Autographiviridae,-0.757294,-0.112153,4.881893
genus,Loessnervirus,2,Chaseviridae,-0.770284,-0.128697,4.929327
genus,Gamaleyavirus,9,Podoviridae,-0.755182,-0.132285,4.936775
genus,Rivicola,1,Neisseriaceae,-0.741489,-0.138507,4.848934
genus,Morococcus,1,Neisseriaceae,-0.748796,-0.154555,4.942095
genus,Prolinoborus,1,Neisseriaceae,-0.73276,-0.158268,4.965606
genus,Charlievirus,11,Siphoviridae,-0.767589,-0.082391,4.761364
genus,Lamprobacter,1,Chromatiaceae,-0.738012,-0.132356,4.874919
genus,Schmidvirus,4,Podoviridae,-0.722496,-0.165573,5.123318
genus,Candidatus Gullanella,1,Enterobacteriaceae,-0.718648,-0.191958,5.06602
genus,Polymorphobacter,5,Sphingosinicellaceae,-0.716018,-0.140371,4.752221
genus,Bailinhaonella,1,Streptosporangiaceae,-0.720787,-0.122613,4.7397
genus,Thermocatellispora,1,Streptosporangiaceae,-0.722941,-0.122954,4.744907
genus,Porticoccus,1,Porticoccaceae,-0.741406,-0.153325,4.936513
genus,Saphexavirus,6,Siphoviridae,-0.770143,-0.147585,5.057629
genus,Halohasta,1,Halorubraceae,-0.747383,-0.088561,4.791372
genus,Patiencevirus,1,Siphoviridae,-0.784615,-0.106579,4.931953
genus,Bignuzvirus,1,Siphoviridae,-0.770998,-0.084847,4.778067
genus,Mosavirus,2,Picornaviridae,-0.792476,-0.148468,4.985789
genus,Catalinimonas,1,Catalimonadaceae,-0.810744,-0.142682,5.026323
genus,Centapoxvirus,3,Poxviridae,-0.788991,-0.186251,5.214286
genus,Thiolapillus,1,,-0.756722,-0.142938,4.943496
genus,Fishburnevirus,18,Siphoviridae,-0.76916,-0.08064,4.770992
genus,Fontimonas,1,Sinobacteraceae,-0.743716,-0.140623,4.874926
genus,Agitococcus,1,Moraxellaceae,-0.746884,-0.159469,4.96582
genus,Seleniivibrio,1,Deferribacteraceae,-0.72979,-0.176971,4.978679
genus,Candidatus Nitrosotalea,7,,-0.699318,-0.18897,4.985081
genus,Pseudarcicella,1,Cytophagaceae,-0.777289,-0.178666,5.075337
genus,Redivirus,5,Siphoviridae,-0.767268,-0.085859,4.773719
genus,Methanomassiliicoccus,2,Methanomassiliicoccaceae,-0.716617,-0.16254,4.908758
genus,Dyomupapillomavirus,2,Papillomaviridae,-0.790095,-0.132763,5.032298
genus,Aquiluna,4,Microbacteriaceae,-0.693156,-0.170529,4.853295
genus,Hydrogenispora,1,,-0.741086,-0.181538,4.997109
genus,Limimonas,1,Rhodospirillaceae,-0.730608,-0.105095,4.763625
genus,Sinomicrobium,5,Flavobacteriaceae,-0.795544,-0.159934,5.073796
genus,Persicobacter,2,Persicobacteraceae,-0.797723,-0.167707,5.089002
genus,Actibacterium,10,Rhodobacteraceae,-0.734163,-0.140797,4.82567
genus,Gelderlandvirus,5,Myoviridae,-0.793451,-0.146207,5.076403
genus,Thermoactinospora,1,Streptosporangiaceae,-0.725136,-0.130414,4.785372
genus,Bongovirus,3,Siphoviridae,-0.799057,-0.100915,4.896226
genus,Seoulvirus,1,Myoviridae,-0.796414,-0.13878,5.026723
genus,Limestonevirus,2,Ackermannviridae,-0.789045,-0.136998,5.021231
genus,Blunervirus,2,Kitaviridae,-0.802228,-0.157102,5.088791
genus,Webervirus,34,Drexlerviridae,-0.785311,-0.11761,4.934771
genus,Texcoconibacillus,1,Bacillaceae,-0.759866,-0.158815,5.028859
genus,Fonticella,1,Clostridiaceae,-0.706797,-0.205097,5.068651
genus,Flexivirga,5,Dermacoccaceae,-0.717589,-0.120089,4.745805
genus,Coprobacter,4,Barnesiellaceae,-0.793398,-0.169341,5.09548
genus,Bifseptvirus,2,Autographiviridae,-0.767181,-0.10684,4.851689
genus,Getseptimavirus,2,Siphoviridae,-0.7687,-0.112986,4.889686
genus,Agriterribacter,1,Chitinophagaceae,-0.7866,-0.175235,5.067278
genus,Vicialiavirus,1,Inoviridae,-0.800827,-0.156871,5.023268
genus,Paenirhodobacter,2,Rhodobacteraceae,-0.718841,-0.144565,4.794203
genus,Posavirus,3,,-0.828018,-0.147569,5.036264
genus,Rerduovirus,5,Siphoviridae,-0.787955,-0.102937,4.880019
genus,Flaviflexus,9,Actinomycetaceae,-0.714025,-0.131368,4.789169
genus,Nonanavirus,2,Siphoviridae,-0.788574,-0.121853,4.954927
genus,Krylovvirus,1,Podoviridae,-0.783542,-0.114047,4.918716
genus,Certrevirus,5,Myoviridae,-0.802786,-0.130866,5.007874
genus,Enorma,10,Coriobacteriaceae,-0.736072,-0.122929,4.800405
genus,Cruoricaptor,1,Weeksellaceae,-0.779091,-0.170788,5.085152
genus,Limnoraphis,1,Oscillatoriaceae,-0.753365,-0.163607,5.02494
genus,Kappaarterivirus,1,Arteriviridae,-0.784955,-0.169924,4.925545
genus,Anaerosphaera,5,Peptoniphilaceae,-0.706387,-0.205581,5.079123
genus,Cucumibacter,1,Devosiaceae,-0.733954,-0.14071,4.83071
genus,Jongsikchunia,1,Gordoniaceae,-0.714251,-0.122574,4.740843
genus,Fodinicurvata,3,Rhodospirillaceae,-0.73906,-0.129739,4.861442
genus,Phreatobacter,5,,-0.712046,-0.148813,4.792543
genus,Ponticaulis,1,Hyphomonadaceae,-0.751787,-0.126806,4.8577
genus,Tepidimicrobium,1,Tissierellaceae,-0.702119,-0.215901,5.10663
genus,Pseudorhizobium,4,Rhizobiaceae,-0.724669,-0.146022,4.844488
genus,Polycladomyces,3,Thermoactinomycetaceae,-0.750406,-0.168307,5.017284
genus,Bequatrovirus,8,Herelleviridae,-0.77969,-0.148507,5.091796
genus,Tsarbombavirus,3,Herelleviridae,-0.76601,-0.150521,5.059606
genus,Bovismacovirus,3,Smacoviridae,-0.83085,-0.101802,5.011866
genus,Popoffvirus,1,Myoviridae,-0.767264,-0.114869,4.857228
genus,Betanudivirus,1,Nudiviridae,-0.757736,-0.098057,4.928986
genus,Oceanivirga,3,Leptotrichiaceae,-0.69862,-0.229314,5.169887
genus,Kilunavirus,1,Siphoviridae,-0.757658,-0.12436,4.855654
genus,Chromatocurvus,1,Halieaceae,-0.752721,-0.121669,4.851425
genus,Ahduovirus,1,Siphoviridae,-0.774814,-0.111021,4.892935
genus,Perisivirus,2,Podoviridae,-0.76489,-0.100521,4.855239
genus,Marinicauda,4,Maricaulaceae,-0.740731,-0.118123,4.791415
genus,Melioribacter,1,Melioribacteraceae,-0.766638,-0.195256,5.128704
genus,Ornatilinea,1,Anaerolineaceae,-0.752099,-0.166854,4.964191
genus,Aurunvirus,1,Myoviridae,-0.77727,-0.112076,4.903941
genus,Sediminihabitans,1,Cellulomonadaceae,-0.699126,-0.112972,4.66317
genus,Aerosvirus,3,Autographiviridae,-0.770275,-0.113755,4.903486
genus,Mimasvirus,2,Myoviridae,-0.812917,-0.133511,5.079167
genus,Guelphvirus,2,Drexlerviridae,-0.764591,-0.125727,4.93503
genus,Ermolevavirus,2,Autographiviridae,-0.765326,-0.105719,4.862388
genus,Allonocardiopsis,1,,-0.725872,-0.109881,4.71487
genus,Alcyoneusvirus,2,Myoviridae,-0.815814,-0.142032,5.115689
genus,Koutsourovirus,1,Autographiviridae,-0.761162,-0.112923,4.869782
genus,Rogunavirus,8,Drexlerviridae,-0.760256,-0.121272,4.907051
genus,Geminisphaera,1,Opitutaceae,-0.759254,-0.13471,4.875629
genus,Dicipivirus,2,Picornaviridae,-0.794687,-0.164814,4.992873
genus,Vipunavirus,1,Demerecviridae,-0.775496,-0.14487,5.033234
genus,Kaohsiungvirus,3,Autographiviridae,-0.789115,-0.119496,4.998622
genus,Dissulfuribacter,1,,-0.723609,-0.197274,5.052331
genus,Betapleolipovirus,8,Pleolipoviridae,-0.781107,-0.067271,4.816658
genus,Alphaspiravirus,1,Spiraviridae,-0.731668,-0.204455,5.146216
genus,Pontimonas,1,Microbacteriaceae,-0.717792,-0.137319,4.801262
genus,Murdochiella,3,Peptoniphilaceae,-0.738731,-0.162397,4.985969
genus,Euryhalocaulis,1,Maricaulaceae,-0.750687,-0.115615,4.806771
genus,Mardecavirus,2,Siphoviridae,-0.788393,-0.125838,4.995089
genus,Limdunavirus,6,Siphoviridae,-0.766827,-0.149745,5.010125
genus,Schmittlotzvirus,1,Myoviridae,-0.782897,-0.123466,4.928447
genus,Diaminobutyricimonas,4,Microbacteriaceae,-0.708373,-0.138064,4.773321
genus,Homoserinimonas,2,Microbacteriaceae,-0.704037,-0.14026,4.763328
genus,Dyoupsilonpapillomavirus,1,Papillomaviridae,-0.813815,-0.104333,4.997663
genus,Dyochipapillomavirus,1,Papillomaviridae,-0.828857,-0.084874,4.907441
genus,Treisetapapillomavirus,1,Papillomaviridae,-0.794634,-0.112849,4.962751
genus,Richelia,2,Nostocaceae,-0.738457,-0.176471,5.018006
genus,Imtechella,1,Flavobacteriaceae,-0.776654,-0.18258,5.101994
genus,Melaminivora,4,Comamonadaceae,-0.732797,-0.134379,4.812191
genus,Carboxylicivirga,7,Marinilabiliaceae,-0.78903,-0.165831,5.074722
genus,Pseudomaricurvus,4,Cellvibrionaceae,-0.759401,-0.133479,4.901329
genus,Thiodictyon,1,Chromatiaceae,-0.741758,-0.13466,4.846459
genus,Draconibacterium,6,Prolixibacteraceae,-0.794417,-0.168718,5.085366
genus,Tangfeifania,1,Prolixibacteraceae,-0.798317,-0.170428,5.107403
genus,Inhavirus,2,Siphoviridae,-0.774473,-0.15161,5.079114
genus,Simpcentumvirus,1,Myoviridae,-0.741446,-0.096194,4.784081
genus,Cryocola,1,Microbacteriaceae,-0.70943,-0.13528,4.75319
genus,Vulcaniibacterium,3,Xanthomonadaceae,-0.74591,-0.123829,4.821734
genus,Negevirus,8,,-0.827361,-0.162989,5.146628
genus,Catenovulum,6,Alteromonadaceae,-0.762931,-0.152826,4.987151
genus,Nacovirus,1,Caliciviridae,-0.762166,-0.131085,4.818399
genus,Bavovirus,1,Caliciviridae,-0.777846,-0.113523,4.783846
genus,Conyzicola,3,Microbacteriaceae,-0.699018,-0.146397,4.755781
genus,Lihuaxuella,1,Thermoactinomycetaceae,-0.749744,-0.17928,5.045812
genus,Deltainfluenzavirus,1,Orthomyxoviridae,-0.739186,-0.14652,4.982742
genus,Homburgvirus,5,Siphoviridae,-0.768822,-0.145309,5.046189
genus,Cornellvirus,2,Siphoviridae,-0.759922,-0.109025,4.868524
genus,Ithacavirus,5,Podoviridae,-0.742788,-0.141332,4.957172
genus,Stockinghallvirus,2,Myoviridae,-0.734942,-0.131553,4.918231
genus,Nipunavirus,2,Siphoviridae,-0.775355,-0.114229,4.897041
genus,Abidjanvirus,4,Siphoviridae,-0.796532,-0.111637,4.946684
genus,Pamexvirus,4,Siphoviridae,-0.775486,-0.098469,4.858833
genus,Nickievirus,3,Siphoviridae,-0.742274,-0.123686,4.899768
genus,Methyloligella,3,Hyphomicrobiaceae,-0.736049,-0.140721,4.843194
genus,Thiovulum,1,Thiovulaceae,-0.681452,-0.185675,5.040455
genus,Arenitalea,1,Flavobacteriaceae,-0.770129,-0.179916,5.085837
genus,Hazenella,4,Thermoactinomycetaceae,-0.752422,-0.180567,5.07265
genus,Endobacter,1,Acetobacteraceae,-0.721041,-0.130286,4.75252
genus,Luteivirga,1,,-0.811465,-0.083388,4.888535
genus,Aureivirga,3,Flavobacteriaceae,-0.783983,-0.191966,5.176186
genus,Mesotoga,14,Kosmotogaceae,-0.734875,-0.190781,5.044029
genus,Defluviitalea,3,Defluviitaleaceae,-0.715975,-0.209051,5.103406
genus,Vallitalea,4,Vallitaleaceae,-0.753904,-0.191341,5.11553
genus,Desulfatitalea,2,Desulfobacteraceae,-0.744465,-0.156755,4.947653
genus,Gloeomargarita,1,Gloeomargaritaceae,-0.761631,-0.162634,4.983899
genus,Ferriphaselus,3,Gallionellaceae,-0.731399,-0.152594,4.896717
genus,Klementvirus,1,Siphoviridae,-0.758361,-0.101436,4.824581
genus,Oceanicella,2,Rhodobacteraceae,-0.726925,-0.128486,4.762687
genus,Gilliamella,40,Orbaceae,-0.743215,-0.186355,5.050657
genus,Snodgrassella,19,Neisseriaceae,-0.754433,-0.16113,4.984355
genus,Niveibacterium,5,Rhodocyclaceae,-0.732332,-0.141659,4.836238
genus,Aliifodinibius,6,Balneolaceae,-0.786393,-0.14289,5.028152
genus,Derbicusvirus,4,Myoviridae,-0.786863,-0.135931,5.004692
genus,Sunshinevirus,1,Sunviridae,-0.700594,-0.184383,5.073038
genus,Dyotaupapillomavirus,1,Papillomaviridae,-0.791234,-0.100427,4.959942
genus,Mischivirus,4,Picornaviridae,-0.830437,-0.142907,5.003227
genus,Treisiotapapillomavirus,1,Papillomaviridae,-0.808372,-0.117115,4.98804
genus,Wenyingzhuangia,5,Flavobacteriaceae,-0.768615,-0.186808,5.107819
genus,Rubrivirga,3,Rubricoccaceae,-0.738028,-0.112265,4.747324
genus,Mangrovimonas,9,Flavobacteriaceae,-0.781094,-0.175912,5.086097
genus,Ciceribacter,7,Rhizobiaceae,-0.723401,-0.148029,4.841285
genus,Salinirussus,1,Halobacteriaceae,-0.75308,-0.079182,4.737024
genus,Thermogladius,1,Desulfurococcaceae,-0.705822,-0.212845,5.036514
genus,Silviavirus,4,Herelleviridae,-0.760172,-0.156921,5.137058
genus,Litorilinea,1,Caldilineaceae,-0.778687,-0.149202,4.940676
genus,Wifcevirus,4,Myoviridae,-0.761965,-0.130957,4.939689
genus,Viunavirus,6,Myoviridae,-0.793963,-0.134879,5.02466
genus,Picardvirus,2,Siphoviridae,-0.730934,-0.066977,4.693394
genus,Agatevirus,4,Herelleviridae,-0.772881,-0.1349,5.047856
genus,Shapirovirus,4,Siphoviridae,-0.785419,-0.112616,4.885212
genus,Myunavirus,1,Demerecviridae,-0.745472,-0.144976,4.95667
genus,Efquatrovirus,14,Siphoviridae,-0.762343,-0.158008,5.084205
genus,Jatrophihabitans,2,Jatrophihabitantaceae,-0.70234,-0.119418,4.70186
genus,Puniceibacterium,6,Rhodobacteraceae,-0.726448,-0.140052,4.811083
genus,Pienvirus,1,Autographiviridae,-0.785496,-0.11241,4.930153
genus,Haartmanvirus,1,Demerecviridae,-0.762456,-0.142683,4.985287
genus,Tegunavirus,2,Myoviridae,-0.781546,-0.152501,5.070103
genus,Pokrovskaiavirus,2,Autographiviridae,-0.769536,-0.117728,4.9173
genus,Nitrolancea,1,Sphaerobacteraceae,-0.742952,-0.14079,4.882353
genus,Flavivirga,4,Flavobacteriaceae,-0.778673,-0.179407,5.107473
genus,Phimunavirus,12,Autographiviridae,-0.766639,-0.105845,4.864652
genus,Colossusvirus,2,Siphoviridae,-0.796411,-0.107682,4.898314
genus,Phicbkvirus,1,Siphoviridae,-0.783367,-0.111715,4.877551
genus,Rosadnavirus,1,Caulimoviridae,-0.760475,-0.169554,5.163447
genus,Actinocrispum,1,Pseudonocardiaceae,-0.726529,-0.123305,4.770588
genus,Sinirhodobacter,5,Rhodobacteraceae,-0.723048,-0.144661,4.803421
genus,Nguyenibacter,1,Acetobacteraceae,-0.74889,-0.131551,4.820531
genus,Axomammavirus,1,Autographiviridae,-0.770806,-0.104817,4.884532
genus,Vannielia,1,Rhodobacteraceae,-0.731026,-0.139554,4.798771
genus,Lambdatorquevirus,2,Anelloviridae,-0.940373,-0.08815,5.204825
genus,Bombilactobacillus,5,Lactobacillaceae,-0.748894,-0.181885,5.054222
genus,Capulavirus,4,Geminiviridae,-0.880392,-0.102574,5.131063
genus,Phaeovibrio,1,Rhodospirillaceae,-0.719863,-0.130611,4.787119
genus,Paadamvirus,1,Autographiviridae,-0.758676,-0.124708,4.905812
genus,Cuernavacavirus,3,Autographiviridae,-0.784208,-0.107995,4.916347
genus,Kleczkowskavirus,2,Myoviridae,-0.759429,-0.126473,4.88971
genus,Vieuvirus,3,Siphoviridae,-0.754815,-0.138226,4.993753
genus,Quasibacillus,1,Bacillaceae,-0.740134,-0.180319,5.0301
genus,Limnipivirus,3,Picornaviridae,-0.785283,-0.14568,5.009334
genus,Altibacter,2,Flavobacteriaceae,-0.771633,-0.173964,5.06317
genus,Reptarenavirus,6,Arenaviridae,-0.730516,-0.17672,5.065472
genus,Pustulibacterium,1,Flavobacteriaceae,-0.788534,-0.173952,5.094497
genus,Douglaswolinvirus,1,Siphoviridae,-0.771366,-0.138527,5.013165
genus,Siccationidurans,3,Hymenobacteraceae,-0.762717,-0.1482,4.908781
genus,Cribrihabitans,1,Rhodobacteraceae,-0.739708,-0.130117,4.81925
genus,Robertkochia,4,Flavobacteriaceae,-0.788005,-0.166741,5.073337
genus,Phapecoctavirus,12,Myoviridae,-0.814958,-0.139979,5.058504
genus,Herbevirus,3,Peribunyaviridae,-0.786213,-0.196686,5.216114
genus,Ichthyenterobacterium,1,Flavobacteriaceae,-0.767284,-0.184817,5.103881
genus,Wocania,1,Flavobacteriaceae,-0.770448,-0.18407,5.106069
genus,Lunatimonas,3,Cyclobacteriaceae,-0.798859,-0.165184,5.070109
genus,Kafunavirus,3,Podoviridae,-0.765059,-0.130206,4.95415
genus,Pacificimonas,1,Sphingosinicellaceae,-0.735323,-0.120658,4.795067
genus,Gayadomonas,1,Alteromonadaceae,-0.768252,-0.155491,5.003096
